CODUSU,nro_hogar,ch03,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,ipcf,cat_ocup,pp03c,pp03i,pp10a,p21,tot_p12,t_vi,itf,ch12,ch13,ch14,pp3e_tot,pp3f_tot,df,rango_edad,adulto_esquiv,ID_hogar,ad_equiv_hogar,ingreso_necesario,pobre
126818  ,1.0,1.0,2.0,80.0,4.0,12.0,6.0,3.0,1.0,2420.0,,,,,,,2420.0,2420.0,6.0,1.0,  ,0.0,0.0,T105,más de 75 años,0.63,126818  -1.0,0.63,129.1941,0
126818  ,2.0,1.0,2.0,58.0,5.0,4.0,2.0,1.0,,900.0,3.0,2.0,1.0,,400.0,500.0,,900.0,2.0,1.0,  ,15.0,12.0,T105,46 a 60 años,0.76,126818  -2.0,0.76,155.8532,0
126827  ,1.0,1.0,1.0,36.0,1.0,1.0,2.0,1.0,,135.0,3.0,1.0,2.0,,540.0,,,540.0,2.0,1.0,  ,40.0,0.0,T105,30 a 45 años,1.0,126827  -1.0,3.41,699.2887000000001,1
126827  ,1.0,2.0,2.0,34.0,1.0,4.0,2.0,3.0,4.0,135.0,,,,,,,,540.0,2.0,1.0,  ,0.0,0.0,T105,30 a 45 años,0.77,126827  -1.0,3.41,699.2887000000001,1
126827  ,1.0,3.0,1.0,12.0,5.0,1.0,2.0,3.0,3.0,135.0,,,,,,,,540.0,3.0,2.0,07,0.0,0.0,T105,12 años,0.85,126827  -1.0,3.41,699.2887000000001,1
126827  ,1.0,3.0,1.0,10.0,5.0,1.0,1.0,3.0,3.0,135.0,,,,,,,,540.0,3.0,2.0,04,0.0,0.0,T105,10 años,0.79,126827  -1.0,3.41,699.2887000000001,1
127115  ,1.0,1.0,1.0,71.0,4.0,12.0,1.0,3.0,1.0,154.4,,,,,,,772.0,772.0,2.0,2.0,04,0.0,0.0,T105,61 a 75 años,0.83,127115  -1.0,3.16,648.0212,0
127115  ,1.0,5.0,1.0,24.0,2.0,2.0,2.0,1.0,,154.4,3.0,1.0,2.0,,,,,772.0,2.0,1.0,  ,43.0,0.0,T105,18 a 29 años,1.02,127115  -1.0,3.16,648.0212,0
127115  ,1.0,9.0,2.0,25.0,2.0,4.0,4.0,3.0,4.0,154.4,,,,,,,,772.0,4.0,1.0,  ,0.0,0.0,T105,18 a 29 años,0.76,127115  -1.0,3.16,648.0212,0
127115  ,1.0,9.0,1.0,4.0,5.0,4.0,7.0,4.0,5.0,154.4,,,,,,,,772.0,0.0,0.0,  ,0.0,0.0,T105,4 años,0.55,127115  -1.0,3.16,648.0212,0
127115  ,1.0,9.0,2.0,1.0,5.0,4.0,7.0,4.0,5.0,154.4,,,,,,,,772.0,0.0,0.0,  ,0.0,0.0,T105,1 año,,127115  -1.0,3.16,648.0212,0
127256  ,1.0,1.0,2.0,77.0,4.0,12.0,4.0,3.0,1.0,234.0,,,,,,,298.0,468.0,4.0,1.0,  ,0.0,0.0,T105,más de 75 años,0.63,127256  -1.0,1.65,338.3655,0
127256  ,1.0,5.0,1.0,23.0,3.0,4.0,3.0,1.0,,234.0,2.0,1.0,2.0,,170.0,,,468.0,4.0,2.0,02,72.0,0.0,T105,18 a 29 años,1.02,127256  -1.0,1.65,338.3655,0
127354  ,1.0,1.0,2.0,71.0,5.0,4.0,1.0,3.0,1.0,200.0,,,,,,,200.0,200.0,2.0,2.0,05,0.0,0.0,T105,61 a 75 años,0.67,127354  -1.0,0.67,137.39690000000002,0
127525  ,1.0,1.0,1.0,67.0,4.0,1.0,4.0,3.0,1.0,420.6666666666667,,,,,,,750.0,2524.0,4.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.83,127525  -1.0,4.640000000000001,951.5248000000001,0
127525  ,1.0,3.0,1.0,29.0,1.0,1.0,4.0,1.0,,420.6666666666667,3.0,1.0,1.0,,600.0,,,2524.0,4.0,1.0,  ,48.0,0.0,T105,18 a 29 años,1.02,127525  -1.0,4.640000000000001,951.5248000000001,0
127525  ,1.0,3.0,2.0,27.0,5.0,1.0,5.0,1.0,,420.6666666666667,3.0,1.0,2.0,,,,,2524.0,7.0,2.0,04,6.0,0.0,T105,18 a 29 años,0.76,127525  -1.0,4.640000000000001,951.5248000000001,0
127525  ,1.0,3.0,2.0,23.0,5.0,1.0,5.0,1.0,,420.6666666666667,3.0,1.0,2.0,,500.0,,,2524.0,6.0,2.0,02,48.0,0.0,T105,18 a 29 años,0.76,127525  -1.0,4.640000000000001,951.5248000000001,0
127525  ,1.0,4.0,2.0,29.0,1.0,1.0,4.0,1.0,,420.6666666666667,3.0,1.0,2.0,,484.0,,,2524.0,4.0,1.0,  ,48.0,0.0,T105,18 a 29 años,0.76,127525  -1.0,4.640000000000001,951.5248000000001,0
127525  ,1.0,5.0,2.0,3.0,5.0,1.0,7.0,4.0,5.0,420.6666666666667,,,,,,,,2524.0,0.0,0.0,  ,0.0,0.0,T105,3 años,0.51,127525  -1.0,4.640000000000001,951.5248000000001,0
127688  ,1.0,1.0,1.0,60.0,2.0,1.0,3.0,1.0,,345.0,3.0,1.0,1.0,,200.0,,,1380.0,4.0,2.0,04,40.0,0.0,T105,46 a 60 años,1.0,127688  -1.0,3.54,725.9478,0
127688  ,1.0,2.0,2.0,56.0,2.0,1.0,6.0,1.0,,345.0,3.0,,2.0,,600.0,,,1380.0,6.0,1.0,  ,0.0,0.0,T105,46 a 60 años,0.76,127688  -1.0,3.54,725.9478,0
127688  ,1.0,3.0,1.0,27.0,5.0,4.0,5.0,1.0,,345.0,3.0,1.0,1.0,,280.0,,,1380.0,6.0,2.0,03,56.0,0.0,T105,18 a 29 años,1.02,127688  -1.0,3.54,725.9478,0
127688  ,1.0,3.0,2.0,28.0,5.0,4.0,5.0,3.0,3.0,345.0,,,,,,,,1380.0,7.0,2.0,04,0.0,0.0,T105,18 a 29 años,0.76,127688  -1.0,3.54,725.9478,0
127893  ,1.0,1.0,2.0,51.0,2.0,4.0,1.0,3.0,4.0,123.75,,,,,,,125.0,495.0,2.0,2.0,02,0.0,0.0,T105,46 a 60 años,0.76,127893  -1.0,3.81,781.3167,1
127893  ,1.0,2.0,1.0,52.0,2.0,4.0,1.0,1.0,,123.75,3.0,1.0,1.0,,250.0,,,495.0,2.0,2.0,05,50.0,0.0,T105,46 a 60 años,1.0,127893  -1.0,3.81,781.3167,1
127893  ,1.0,3.0,1.0,20.0,5.0,4.0,2.0,1.0,,123.75,2.0,1.0,1.0,,120.0,,,495.0,2.0,1.0,  ,15.0,0.0,T105,18 a 29 años,1.02,127893  -1.0,3.81,781.3167,1
127893  ,1.0,3.0,1.0,16.0,5.0,4.0,2.0,3.0,7.0,123.75,,,,,,,,495.0,2.0,1.0,  ,0.0,0.0,T105,16 años,1.03,127893  -1.0,3.81,781.3167,1
128275  ,1.0,1.0,2.0,75.0,4.0,1.0,2.0,3.0,1.0,193.33333333333334,,,,,,,580.0,580.0,2.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.67,128275  -1.0,2.19,449.1033,0
128275  ,1.0,3.0,2.0,47.0,5.0,1.0,2.0,3.0,6.0,193.33333333333334,,,,,,,,580.0,2.0,1.0,  ,0.0,0.0,T105,46 a 60 años,0.76,128275  -1.0,2.19,449.1033,0
128275  ,1.0,3.0,2.0,54.0,3.0,4.0,2.0,3.0,4.0,193.33333333333334,,,,,,,,580.0,2.0,1.0,  ,0.0,0.0,T105,46 a 60 años,0.76,128275  -1.0,2.19,449.1033,0
128783  ,1.0,1.0,2.0,82.0,4.0,1.0,2.0,3.0,1.0,200.0,,,,,,,400.0,400.0,2.0,1.0,  ,0.0,0.0,T105,más de 75 años,0.63,128783  -1.0,1.65,338.3655,0
128783  ,1.0,5.0,1.0,21.0,5.0,1.0,5.0,3.0,3.0,200.0,,,,,,,,400.0,7.0,2.0,01,0.0,0.0,T105,18 a 29 años,1.02,128783  -1.0,1.65,338.3655,0
129021  ,1.0,1.0,2.0,51.0,2.0,1.0,4.0,1.0,,145.0,3.0,2.0,2.0,,390.0,120.0,,1160.0,4.0,1.0,  ,20.0,10.0,T105,46 a 60 años,0.76,129021  -1.0,6.16,1263.2312,1
129021  ,1.0,2.0,1.0,54.0,2.0,4.0,4.0,2.0,,145.0,3.0,,,2.0,,,,1160.0,4.0,1.0,  ,0.0,0.0,T105,46 a 60 años,1.0,129021  -1.0,6.16,1263.2312,1
129021  ,1.0,3.0,1.0,28.0,5.0,4.0,4.0,1.0,,145.0,3.0,1.0,1.0,,400.0,,,1160.0,4.0,1.0,  ,63.0,0.0,T105,18 a 29 años,1.02,129021  -1.0,6.16,1263.2312,1
129021  ,1.0,3.0,2.0,25.0,5.0,4.0,6.0,3.0,4.0,145.0,,,,,,,,1160.0,6.0,1.0,  ,0.0,0.0,T105,18 a 29 años,0.76,129021  -1.0,6.16,1263.2312,1
129021  ,1.0,3.0,2.0,22.0,5.0,4.0,5.0,2.0,,145.0,3.0,,,3.0,,,,1160.0,7.0,2.0,02,0.0,0.0,T105,18 a 29 años,0.76,129021  -1.0,6.16,1263.2312,1
129021  ,1.0,3.0,1.0,15.0,5.0,1.0,3.0,1.0,,145.0,3.0,1.0,2.0,,250.0,,,1160.0,3.0,2.0,09,21.0,0.0,T105,15 años,1.0,129021  -1.0,6.16,1263.2312,1
129021  ,1.0,5.0,2.0,3.0,5.0,4.0,7.0,4.0,5.0,145.0,,,,,,,,1160.0,0.0,0.0,  ,0.0,0.0,T105,3 años,0.51,129021  -1.0,6.16,1263.2312,1
129021  ,1.0,5.0,1.0,0.0,5.0,4.0,7.0,4.0,5.0,145.0,,,,,,,,1160.0,0.0,0.0,  ,0.0,0.0,T105,Menor de 1 año,0.35,129021  -1.0,6.16,1263.2312,1
129196  ,1.0,1.0,2.0,39.0,1.0,1.0,4.0,3.0,4.0,180.0,,,,,,,400.0,900.0,4.0,1.0,  ,0.0,0.0,T105,30 a 45 años,0.77,129196  -1.0,4.3,881.8009999999999,0
129196  ,1.0,3.0,1.0,18.0,5.0,1.0,3.0,3.0,3.0,180.0,,,,,,,,900.0,4.0,2.0,04,0.0,0.0,T105,18 a 29 años,1.02,129196  -1.0,4.3,881.8009999999999,0
129196  ,1.0,3.0,2.0,11.0,5.0,1.0,1.0,3.0,3.0,180.0,,,,,,,,900.0,3.0,2.0,05,0.0,0.0,T105,11 años,0.72,129196  -1.0,4.3,881.8009999999999,0
129196  ,1.0,3.0,2.0,16.0,5.0,1.0,3.0,3.0,3.0,180.0,,,,,,,,900.0,5.0,2.0,01,0.0,0.0,T105,16 años,0.77,129196  -1.0,4.3,881.8009999999999,0
129196  ,1.0,2.0,1.0,27.0,1.0,2.0,4.0,1.0,,180.0,3.0,1.0,2.0,,500.0,,,900.0,4.0,1.0,  ,35.0,0.0,T105,18 a 29 años,1.02,129196  -1.0,4.3,881.8009999999999,0
129686  ,1.0,1.0,1.0,49.0,2.0,4.0,3.0,1.0,,110.0,3.0,2.0,1.0,,150.0,100.0,,550.0,4.0,2.0,00,20.0,4.0,T105,46 a 60 años,1.0,129686  -1.0,4.33,887.9531,1
129686  ,1.0,2.0,2.0,48.0,2.0,4.0,2.0,3.0,4.0,110.0,,,,,,,,550.0,2.0,1.0,  ,0.0,0.0,T105,46 a 60 años,0.76,129686  -1.0,4.33,887.9531,1
129686  ,1.0,3.0,1.0,17.0,5.0,4.0,3.0,3.0,3.0,110.0,,,,,,,,550.0,5.0,2.0,08,0.0,0.0,T105,17 años,1.04,129686  -1.0,4.33,887.9531,1
129686  ,1.0,3.0,1.0,13.0,5.0,4.0,3.0,3.0,3.0,110.0,,,,,,,,550.0,5.0,2.0,07,0.0,0.0,T105,13 años,0.9,129686  -1.0,4.33,887.9531,1
129686  ,1.0,3.0,2.0,90.0,4.0,1.0,1.0,3.0,1.0,110.0,,,,,,,300.0,550.0,2.0,2.0,02,0.0,0.0,T105,más de 75 años,0.63,129686  -1.0,4.33,887.9531,1
129937  ,1.0,1.0,1.0,57.0,1.0,4.0,2.0,1.0,,225.0,2.0,1.0,2.0,,300.0,,,1350.0,2.0,1.0,  ,45.0,0.0,T105,46 a 60 años,1.0,129937  -1.0,4.88,1000.7416,0
129937  ,1.0,3.0,1.0,37.0,5.0,1.0,2.0,1.0,,225.0,3.0,1.0,2.0,,400.0,,,1350.0,2.0,1.0,  ,30.0,0.0,T105,30 a 45 años,1.0,129937  -1.0,4.88,1000.7416,0
129937  ,1.0,3.0,2.0,13.0,5.0,4.0,2.0,3.0,3.0,225.0,,,,,,,,1350.0,3.0,2.0,07,0.0,0.0,T105,13 años,0.76,129937  -1.0,4.88,1000.7416,0
129937  ,1.0,3.0,1.0,11.0,5.0,4.0,1.0,3.0,3.0,225.0,,,,,,,,1350.0,3.0,2.0,04,0.0,0.0,T105,11 años,0.82,129937  -1.0,4.88,1000.7416,0
129937  ,1.0,6.0,2.0,84.0,4.0,1.0,2.0,3.0,1.0,225.0,,,,,,,450.0,1350.0,2.0,1.0,  ,0.0,0.0,T105,más de 75 años,0.63,129937  -1.0,4.88,1000.7416,0
129937  ,1.0,2.0,2.0,62.0,1.0,4.0,2.0,3.0,4.0,225.0,,,,,,,,1350.0,2.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.67,129937  -1.0,4.88,1000.7416,0
130228  ,1.0,1.0,1.0,36.0,1.0,4.0,2.0,1.0,,112.5,3.0,1.0,2.0,,350.0,,,450.0,2.0,1.0,  ,52.0,0.0,T105,30 a 45 años,1.0,130228  -1.0,2.83,580.3481,1
130228  ,1.0,2.0,2.0,33.0,1.0,4.0,2.0,3.0,4.0,112.5,,,,,,,100.0,450.0,2.0,1.0,  ,0.0,0.0,T105,30 a 45 años,0.77,130228  -1.0,2.83,580.3481,1
130228  ,1.0,3.0,2.0,5.0,5.0,4.0,7.0,4.0,5.0,112.5,,,,,,,,450.0,1.0,2.0,00,0.0,0.0,T105,5 años,0.6,130228  -1.0,2.83,580.3481,1
130228  ,1.0,3.0,1.0,2.0,5.0,4.0,7.0,4.0,5.0,112.5,,,,,,,,450.0,0.0,0.0,  ,0.0,0.0,T105,2 años,0.46,130228  -1.0,2.83,580.3481,1
130567  ,2.0,1.0,1.0,26.0,1.0,4.0,5.0,1.0,,221.66666666666666,3.0,1.0,2.0,,360.0,,,665.0,7.0,2.0,02,78.0,0.0,T105,18 a 29 años,1.02,130567  -2.0,2.38,488.06659999999994,0
130567  ,2.0,2.0,2.0,26.0,1.0,4.0,5.0,1.0,,221.66666666666666,3.0,,1.0,,150.0,,80.0,665.0,6.0,2.0,03,0.0,0.0,T105,18 a 29 años,0.76,130567  -2.0,2.38,488.06659999999994,0
130567  ,2.0,3.0,1.0,5.0,5.0,4.0,7.0,4.0,5.0,221.66666666666666,,,,,,,,665.0,0.0,0.0,  ,0.0,0.0,T105,5 años,0.6,130567  -2.0,2.38,488.06659999999994,0
130632  ,1.0,1.0,2.0,66.0,4.0,1.0,2.0,3.0,1.0,666.6666666666666,,,,,,,650.0,2000.0,2.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.67,130632  -1.0,2.69,551.6383,0
130632  ,1.0,3.0,1.0,38.0,5.0,1.0,4.0,1.0,,666.6666666666666,3.0,,2.0,,900.0,,,2000.0,4.0,1.0,  ,0.0,0.0,T105,30 a 45 años,1.0,130632  -1.0,2.69,551.6383,0
130632  ,1.0,3.0,1.0,28.0,5.0,4.0,5.0,2.0,,666.6666666666666,2.0,,,5.0,,,,2000.0,7.0,2.0,02,0.0,0.0,T105,18 a 29 años,1.02,130632  -1.0,2.69,551.6383,0
130936  ,1.0,1.0,1.0,29.0,1.0,4.0,5.0,1.0,,800.0,3.0,1.0,1.0,,300.0,,,1600.0,7.0,2.0,04,16.0,0.0,T105,18 a 29 años,1.02,130936  -1.0,1.78,365.0246,0
130936  ,1.0,2.0,2.0,29.0,1.0,1.0,6.0,3.0,4.0,800.0,,,,,,,1300.0,1600.0,7.0,1.0,  ,0.0,0.0,T105,18 a 29 años,0.76,130936  -1.0,1.78,365.0246,0
131001  ,1.0,1.0,1.0,32.0,2.0,1.0,4.0,1.0,,212.0,3.0,1.0,2.0,,720.0,,,1060.0,4.0,1.0,  ,52.0,0.0,T105,30 a 45 años,1.0,131001  -1.0,2.77,568.0439,0
131001  ,1.0,2.0,2.0,27.0,2.0,1.0,4.0,3.0,4.0,212.0,,,,,,,,1060.0,4.0,1.0,  ,0.0,0.0,T105,18 a 29 años,0.76,131001  -1.0,2.77,568.0439,0
131001  ,1.0,3.0,1.0,4.0,5.0,1.0,7.0,4.0,5.0,212.0,,,,,,,,1060.0,0.0,0.0,  ,0.0,0.0,T105,4 años,0.55,131001  -1.0,2.77,568.0439,0
131001  ,1.0,3.0,1.0,2.0,5.0,1.0,7.0,4.0,5.0,212.0,,,,,,,,1060.0,0.0,0.0,  ,0.0,0.0,T105,2 años,0.46,131001  -1.0,2.77,568.0439,0
131001  ,1.0,3.0,2.0,1.0,5.0,1.0,7.0,4.0,5.0,212.0,,,,,,,,1060.0,0.0,0.0,  ,0.0,0.0,T105,1 año,,131001  -1.0,2.77,568.0439,0
131206  ,1.0,1.0,2.0,65.0,4.0,2.0,1.0,3.0,1.0,150.0,,,,,,,250.0,900.0,2.0,2.0,05,0.0,0.0,T105,61 a 75 años,0.67,131206  -1.0,5.04,1033.5528,1
131206  ,1.0,3.0,1.0,34.0,5.0,4.0,2.0,1.0,,150.0,3.0,1.0,1.0,,300.0,,,900.0,2.0,1.0,  ,52.0,0.0,T105,30 a 45 años,1.0,131206  -1.0,5.04,1033.5528,1
131206  ,1.0,3.0,1.0,33.0,5.0,2.0,2.0,1.0,,150.0,3.0,1.0,2.0,,300.0,,,900.0,2.0,1.0,  ,63.0,0.0,T105,30 a 45 años,1.0,131206  -1.0,5.04,1033.5528,1
131206  ,1.0,3.0,1.0,36.0,3.0,4.0,2.0,1.0,,150.0,2.0,1.0,2.0,,50.0,,,900.0,2.0,1.0,  ,25.0,0.0,T105,30 a 45 años,1.0,131206  -1.0,5.04,1033.5528,1
131206  ,1.0,5.0,2.0,9.0,5.0,4.0,1.0,4.0,3.0,150.0,,,,,,,,900.0,3.0,2.0,02,0.0,0.0,T105,9 años,0.69,131206  -1.0,5.04,1033.5528,1
131206  ,1.0,5.0,2.0,8.0,5.0,4.0,1.0,4.0,3.0,150.0,,,,,,,,900.0,3.0,2.0,02,0.0,0.0,T105,8 años,0.68,131206  -1.0,5.04,1033.5528,1
131287  ,1.0,1.0,1.0,47.0,2.0,1.0,4.0,1.0,,300.0,3.0,1.0,2.0,,1500.0,,,1500.0,4.0,1.0,  ,27.0,0.0,T105,46 a 60 años,1.0,131287  -1.0,4.23,867.4461000000001,0
131287  ,1.0,2.0,2.0,48.0,2.0,1.0,2.0,3.0,4.0,300.0,,,,,,,,1500.0,2.0,1.0,  ,0.0,0.0,T105,46 a 60 años,0.76,131287  -1.0,4.23,867.4461000000001,0
131287  ,1.0,3.0,1.0,20.0,5.0,1.0,5.0,3.0,3.0,300.0,,,,,,,,1500.0,7.0,2.0,00,0.0,0.0,T105,18 a 29 años,1.02,131287  -1.0,4.23,867.4461000000001,0
131287  ,1.0,3.0,2.0,16.0,5.0,1.0,3.0,3.0,3.0,300.0,,,,,,,,1500.0,5.0,2.0,01,0.0,0.0,T105,16 años,0.77,131287  -1.0,4.23,867.4461000000001,0
131287  ,1.0,3.0,2.0,8.0,5.0,1.0,1.0,4.0,3.0,300.0,,,,,,,,1500.0,3.0,2.0,03,0.0,0.0,T105,8 años,0.68,131287  -1.0,4.23,867.4461000000001,0
131351  ,1.0,1.0,1.0,44.0,5.0,4.0,3.0,1.0,,200.0,3.0,1.0,2.0,,200.0,,,200.0,4.0,2.0,03,72.0,0.0,T105,30 a 45 años,1.0,131351  -1.0,1.0,205.07,1
131745  ,1.0,1.0,2.0,47.0,5.0,4.0,2.0,1.0,,100.0,3.0,1.0,1.0,,150.0,,150.0,300.0,2.0,1.0,  ,20.0,0.0,T105,46 a 60 años,0.76,131745  -1.0,2.1399999999999997,438.8497999999999,1
131745  ,1.0,3.0,1.0,9.0,5.0,1.0,1.0,4.0,3.0,100.0,,,,,,,,300.0,3.0,2.0,03,0.0,0.0,T105,9 años,0.69,131745  -1.0,2.1399999999999997,438.8497999999999,1
131745  ,1.0,3.0,2.0,9.0,5.0,4.0,1.0,4.0,3.0,100.0,,,,,,,,300.0,3.0,2.0,03,0.0,0.0,T105,9 años,0.69,131745  -1.0,2.1399999999999997,438.8497999999999,1
132137  ,1.0,1.0,1.0,78.0,4.0,1.0,6.0,3.0,1.0,789.0,,,,,,,789.0,789.0,6.0,1.0,  ,0.0,0.0,T105,más de 75 años,0.74,132137  -1.0,0.74,151.7518,0
132247  ,1.0,1.0,1.0,44.0,2.0,4.0,4.0,1.0,,50.0,3.0,2.0,1.0,,350.0,,,350.0,4.0,1.0,  ,16.0,10.0,T105,30 a 45 años,1.0,132247  -1.0,6.03,1236.5721,1
132247  ,1.0,2.0,2.0,43.0,2.0,4.0,7.0,3.0,4.0,50.0,,,,,,,,350.0,0.0,0.0,  ,0.0,0.0,T105,30 a 45 años,0.77,132247  -1.0,6.03,1236.5721,1
132247  ,1.0,3.0,1.0,20.0,5.0,4.0,4.0,2.0,,50.0,3.0,,,5.0,,,,350.0,4.0,1.0,  ,0.0,0.0,T105,18 a 29 años,1.02,132247  -1.0,6.03,1236.5721,1
132247  ,1.0,3.0,1.0,18.0,5.0,4.0,3.0,3.0,3.0,50.0,,,,,,,,350.0,5.0,2.0,01,0.0,0.0,T105,18 a 29 años,1.02,132247  -1.0,6.03,1236.5721,1
132247  ,1.0,3.0,2.0,17.0,5.0,4.0,3.0,3.0,3.0,50.0,,,,,,,,350.0,5.0,2.0,01,0.0,0.0,T105,17 años,0.77,132247  -1.0,6.03,1236.5721,1
132247  ,1.0,3.0,2.0,13.0,5.0,4.0,2.0,3.0,3.0,50.0,,,,,,,,350.0,3.0,2.0,07,0.0,0.0,T105,13 años,0.76,132247  -1.0,6.03,1236.5721,1
132247  ,1.0,3.0,1.0,9.0,5.0,4.0,1.0,4.0,3.0,50.0,,,,,,,,350.0,3.0,2.0,03,0.0,0.0,T105,9 años,0.69,132247  -1.0,6.03,1236.5721,1
132249  ,1.0,1.0,2.0,56.0,4.0,12.0,2.0,3.0,1.0,190.0,,,,,,,500.0,950.0,2.0,1.0,  ,0.0,0.0,T105,46 a 60 años,0.76,132249  -1.0,3.48,713.6436,0
132249  ,1.0,3.0,2.0,36.0,3.0,2.0,4.0,1.0,,190.0,3.0,1.0,1.0,,150.0,,,950.0,4.0,1.0,  ,20.0,0.0,T105,30 a 45 años,0.77,132249  -1.0,3.48,713.6436,0
132249  ,1.0,5.0,1.0,7.0,5.0,2.0,1.0,4.0,3.0,190.0,,,,,,,,950.0,3.0,2.0,01,0.0,0.0,T105,7 años,0.66,132249  -1.0,3.48,713.6436,0
132249  ,1.0,5.0,2.0,2.0,5.0,2.0,7.0,4.0,5.0,190.0,,,,,,,,950.0,0.0,0.0,  ,0.0,0.0,T105,2 años,0.46,132249  -1.0,3.48,713.6436,0
132249  ,1.0,8.0,1.0,63.0,5.0,2.0,2.0,1.0,,190.0,2.0,1.0,2.0,,300.0,,,950.0,2.0,1.0,  ,24.0,0.0,T105,61 a 75 años,0.83,132249  -1.0,3.48,713.6436,0
132249  ,2.0,1.0,1.0,34.0,2.0,2.0,2.0,1.0,,187.5,3.0,2.0,2.0,,500.0,250.0,,750.0,2.0,1.0,  ,48.0,4.0,T105,30 a 45 años,1.0,132249  -2.0,3.0300000000000002,621.3621,0
132249  ,2.0,2.0,2.0,30.0,2.0,2.0,2.0,3.0,4.0,187.5,,,,,,,,750.0,2.0,1.0,  ,0.0,0.0,T105,30 a 45 años,0.77,132249  -2.0,3.0300000000000002,621.3621,0
132249  ,2.0,3.0,2.0,7.0,5.0,2.0,1.0,4.0,3.0,187.5,,,,,,,,750.0,3.0,2.0,01,0.0,0.0,T105,7 años,0.66,132249  -2.0,3.0300000000000002,621.3621,0
132249  ,2.0,3.0,2.0,5.0,5.0,2.0,1.0,4.0,5.0,187.5,,,,,,,,750.0,9.0,2.0,98,0.0,0.0,T105,5 años,0.6,132249  -2.0,3.0300000000000002,621.3621,0
132528  ,1.0,1.0,2.0,60.0,3.0,4.0,2.0,3.0,4.0,275.0,,,,,,,550.0,550.0,2.0,1.0,  ,0.0,0.0,T105,46 a 60 años,0.76,132528  -1.0,1.78,365.0246,0
132528  ,1.0,3.0,1.0,26.0,5.0,4.0,5.0,2.0,,275.0,3.0,,,2.0,,,,550.0,6.0,2.0,01,0.0,0.0,T105,18 a 29 años,1.02,132528  -1.0,1.78,365.0246,0
132545  ,1.0,1.0,1.0,29.0,2.0,4.0,5.0,1.0,,250.0,3.0,1.0,2.0,,500.0,,,500.0,7.0,2.0,03,56.0,0.0,T105,18 a 29 años,1.02,132545  -1.0,1.78,365.0246,0
132545  ,1.0,2.0,2.0,25.0,2.0,4.0,5.0,3.0,3.0,250.0,,,,,,,,500.0,6.0,2.0,02,0.0,0.0,T105,18 a 29 años,0.76,132545  -1.0,1.78,365.0246,0
132917  ,1.0,1.0,1.0,43.0,1.0,4.0,4.0,1.0,,167.5,2.0,1.0,1.0,,500.0,,170.0,670.0,4.0,1.0,  ,72.0,0.0,T105,30 a 45 años,1.0,132917  -1.0,2.95,604.9565,0
132917  ,1.0,2.0,2.0,25.0,1.0,4.0,5.0,3.0,3.0,167.5,,,,,,,,670.0,7.0,2.0,00,0.0,0.0,T105,18 a 29 años,0.76,132917  -1.0,2.95,604.9565,0
132917  ,1.0,3.0,1.0,6.0,5.0,4.0,1.0,4.0,3.0,167.5,,,,,,,,670.0,3.0,2.0,00,0.0,0.0,T105,6 años,0.64,132917  -1.0,2.95,604.9565,0
132917  ,1.0,3.0,2.0,4.0,5.0,4.0,7.0,4.0,5.0,167.5,,,,,,,,670.0,0.0,0.0,  ,0.0,0.0,T105,4 años,0.55,132917  -1.0,2.95,604.9565,0
133001  ,1.0,1.0,2.0,50.0,3.0,1.0,6.0,1.0,,413.5,3.0,2.0,2.0,,427.0,400.0,,827.0,7.0,1.0,  ,40.0,4.0,T105,46 a 60 años,0.76,133001  -1.0,1.78,365.0246,0
133001  ,1.0,3.0,1.0,20.0,5.0,1.0,5.0,3.0,3.0,413.5,,,,,,,,827.0,7.0,2.0,01,0.0,0.0,T105,18 a 29 años,1.02,133001  -1.0,1.78,365.0246,0
133758  ,1.0,1.0,1.0,54.0,3.0,1.0,6.0,1.0,,2000.0,3.0,,2.0,,2000.0,,,2000.0,7.0,1.0,  ,0.0,0.0,T105,46 a 60 años,1.0,133758  -1.0,1.0,205.07,0
134073  ,1.0,1.0,2.0,78.0,2.0,12.0,2.0,3.0,6.0,213.66666666666666,,,,,,,,641.0,2.0,1.0,  ,0.0,0.0,T105,más de 75 años,0.63,134073  -1.0,2.13,436.79909999999995,0
134073  ,1.0,2.0,1.0,75.0,2.0,12.0,5.0,3.0,1.0,213.66666666666666,,,,,,,411.0,641.0,6.0,2.0,05,0.0,0.0,T105,61 a 75 años,0.83,134073  -1.0,2.13,436.79909999999995,0
134073  ,1.0,8.0,2.0,73.0,4.0,1.0,2.0,3.0,1.0,213.66666666666666,,,,,,,230.0,641.0,2.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.67,134073  -1.0,2.13,436.79909999999995,0
134400  ,1.0,1.0,1.0,78.0,2.0,1.0,2.0,3.0,1.0,318.0,,,,,,,654.0,954.0,2.0,1.0,  ,0.0,0.0,T105,más de 75 años,0.74,134400  -1.0,2.41,494.2187,0
134400  ,1.0,2.0,2.0,73.0,2.0,1.0,2.0,3.0,4.0,318.0,,,,,,,,954.0,2.0,1.0,  ,0.0,0.0,T105,61 a 75 años,0.67,134400  -1.0,2.41,494.2187,0
