Barrio,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10
Arguello,,,,,6.571283042360924,,7.1308988302963465,6.682261550322973,6.794426593675134,7.250916503754146,,6.8922510924461715,6.7922423918602925,7.048207114451234,7.153498662213588,6.761151804790262,7.025538314638521,6.969055804845933,6.656440850701231,6.950772664065828,5.896154367303657,7.5319095880551306,6.551080335043404,,6.821812849181413,6.69898524912714,6.384507135217589,6.251953544722987,6.759271298522317,6.642546062382415,6.725433722188183,6.805972584672195,6.576391000145041,6.571283042360924,6.533061829540727,6.575502476683856,6.7995416943419045,6.8252909961021375,6.571283042360924,6.5594485847139214,6.782592136028131,6.362528228498814,6.282508869001722,5.412352829119953,6.156339190298216,6.362528228498814,6.488996883206116,6.526141386696152,,,,,,6.429719478039138,6.49086147505035,,6.571283042360924,6.471742082400674,6.2635949692578485,6.089438288779297,6.214608098422191,6.725433722188183,6.191351236257924,6.816405500393909,6.584252266701092,6.429719478039138,6.7646544353414635,6.732402391504276,6.681289456308592,6.868534565828856,6.725433722188183,6.677967184949258,6.684611727667927,6.82675149482905,6.633318433280377,6.674606085550606,6.805101124922054,7.119064372649344,6.650313091720074,6.529052268716027,6.623304227111802,6.668976102157215
Arroyito,7.084574758622108,,,7.4757393165880766,7.2293389031096,7.457801615901409,7.927424365310127,,,,,6.74869058435245,7.473563037165481,8.50326021306778,7.3750957908083885,7.037721605442163,7.448139704989672,7.400723285348121,7.495541943884256,7.275480059107454,7.24422751560335,7.321786006840295,7.265967502239755,7.3495880312611765,7.344472930594406,7.313220387090301,7.141381576919059,7.357956280931693,7.137678517281726,7.318335487757071,7.209071865491694,7.06494086250455,7.156971070606122,7.324649082913925,7.28852777449993,7.46291671656818,7.077173430940184,7.141948666482932,7.1308988302963465,7.090076835776092,7.267758013013544,7.013115794639964,7.047517221357296,7.1034998561082325,7.170680652688691,7.038627943711143,7.073740416456398,7.3495880312611765,7.043887453306717,6.8489147789592035,7.236259345954173,7.3232707229438025,6.840615976144509,6.981086552067687,7.090076835776092,7.095807510485077,7.076231839711419,7.063759527458719,7.055079993738995,7.064324339673677,6.8489147789592035,7.003065458786462,7.074809363645303,7.110696122978827,6.921741520956877,6.907755278982137,7.069023426578259,7.032723313137529,7.035588650492022,7.256061973250353,7.167266474467222,7.267217033828048,7.3101231277759595,7.159929009301613,7.191113754815433,7.0531373885124005,7.202554819202782,7.1308988302963465,7.150147348719456,7.067183015910239,7.119929798925773,7.042808742797273
Ayres De Pilar,,,,,,,,,,,,7.600902459542082,7.9492091538102985,,3.460947386067929,,7.7950584739830395,5.786414739236471,7.639616971722773,7.787004739175943,7.51472476330103,7.6164066460780475,7.671854195514367,7.669895331029034,7.668041762379711,7.676089261026959,7.652195753929632,7.4214586025757425,7.671854195514367,7.5570998368836895,7.5392088905367425,7.635334655963566,7.615940336906623,7.264430222920869,7.692118467813744,7.622019382983005,7.652195753929632,7.578734552632056,7.682075749585905,7.524741098576518,7.598466404744201,7.520244556524628,7.598466404744201,7.694368187547759,7.591714033487676,7.683644886612136,7.547313936249971,7.614131078627606,,,,7.671854195514367,7.5468352382718065,7.652195753929632,7.513891082552453,7.610119114647007,7.592603656727388,7.647156988304388,7.652195753929632,7.536363938404511,7.643150988553541,7.687791818350852,7.5267944873883605,7.531321878871198,7.639311907656953,7.671854195514367,7.660621694243704,7.653088212712652,7.685459847570145,7.750434193513046,7.671854195514367,7.698948062491159,7.797644313051367,7.624332711350468,7.696212639346407,7.684601478418729,7.696212639346407,7.605957230203707,7.700629157481653,7.622563956323262,7.649692623711514,7.617510195941743
Azcuenaga,,,,,,,,,,,,,6.907755278982137,7.3777589082278725,,,6.838762407495186,6.709304340258298,6.677231620370304,6.380122536899765,6.337668191179419,,6.987797986655673,6.593511559004948,6.6676141512993565,6.712694696410753,6.3375946094667945,6.525385885668622,6.556737214993541,6.695911282921861,6.882437470997847,6.853952572989161,6.624629023066217,6.671366500917907,6.767890692594272,6.589301547863602,6.702096488329961,6.556357392144249,6.601464702471608,6.51926850740839,6.873069720994247,6.821893988375745,6.32982091052303,6.566685333112295,6.482087463556454,6.485117786152031,6.29156913955832,6.517989080417077,,,,,6.498551848763365,6.6524085871732925,6.372000272173621,6.365748534358659,6.524763026726031,6.640594842251153,6.428534994631478,6.282174268228779,6.36875877824945,6.332391134078575,6.372237042625775,6.593275946644124,6.656440850701231,6.443449670851039,6.579721911006788,6.522092798170152,6.5176760002073495,6.490020078282158,6.306857016530467,6.4738773518495005,6.551640803790161,6.526387722453033,6.5459336193917,6.429883157939575,6.538100561019501,6.42305750779718,6.536353893479234,6.510202709247232,6.509285963098794,6.45175353905087
Balvanera,7.1308988302963465,7.556166565700691,7.669895331029034,7.850745217211532,7.982270016071186,7.658313366755421,7.803426723653557,7.4673710669175595,7.513891082552453,7.675592066590906,7.822377953755595,7.615291196994182,7.740351559743565,8.019106593427676,7.7344213520884795,7.7384322581333,7.652229536572124,7.787232037733576,7.587443306168078,7.583062541413751,7.561681746388801,7.662355238755746,7.583202882442682,7.562681246721884,7.541004317961013,7.500258933762395,7.5078120364760705,7.5008190009851,7.500258933762395,7.490878972329437,7.496451862242749,7.489970898834801,7.487573774235079,7.457383792753897,7.435388021064509,7.433848374878917,7.393620812528339,7.373685582840237,7.412311289734532,7.380840574765281,7.346010209913293,7.3777589082278725,7.3777589082278725,7.382099311401621,7.347121938765983,7.367753266110552,7.277502304488222,7.317904236402728,7.600902459542082,7.494292724483824,7.384094726676959,7.362613142419878,7.403145094618289,7.37037880093025,7.291714181869338,7.308846688879969,7.331569525758498,7.359740402725194,7.285123718872851,7.374374810243632,7.346010209913293,7.307649342040846,7.316917248971627,7.398378195430608,7.344969085404882,7.393914560654046,7.382813678889497,7.396601996029353,7.387881915859321,7.3706312943036405,7.387909087627602,7.444727300108445,7.4794896558351205,7.47122463623355,7.397900697510589,7.479205524564563,7.395852651670571,7.418580902748128,7.43727303576028,7.394189449623968,7.398770506160817,7.3777589082278725
Barracas,7.495541943884256,,8.25597769215262,7.821573821710903,7.932259595496525,7.885414957232585,,7.5340937898699725,6.7646544353414635,7.599048890892759,7.733183070264952,7.600902459542082,7.50246238672883,7.885414957232585,7.824046010856292,7.313220387090301,7.666988346096324,7.779950690991067,7.747505933733958,7.654969680812358,7.718685495198466,7.669895331029034,7.664981316226605,7.586916217567342,7.651115256795879,7.588479939543525,7.706262975199909,7.577912941317384,7.550240544739855,7.641724454062338,7.641724454062338,7.61214850881671,7.612553076762057,7.647733033009505,7.575897249254751,7.633163321760303,7.600902459542082,7.536363938404511,7.6239401276090994,7.527780194713119,7.500579737914213,7.610471910558233,7.523941418405954,7.589729158943957,7.600902459542082,7.672292455628756,7.448394734649523,7.558952572401209,7.536363938404511,7.27931883541462,7.402832545779988,7.391181928560013,7.4768624695872035,7.536363938404511,7.53772355792055,7.719573989259581,7.54118322484046,7.399834859927072,7.547501682814967,7.443186713550328,7.466671151863752,7.504591779404174,7.4424321185703075,7.738923757439457,7.547099753549106,7.442657086165619,7.487573774235079,7.477523438381578,7.447628588188358,7.627643854162861,7.520859751868546,7.451370725571119,7.523554791691532,7.583489647632552,7.525553022300295,7.477135606821582,7.4729252238390025,7.536363938404511,7.61862424555583,7.487573774235079,7.454298985350207,7.418580902748128
Barrio Norte,8.061630246325295,8.075360439137198,8.219737607137477,7.90100705199242,8.363456176018051,8.159803706539636,8.166216268592143,8.158273294841079,7.608934631239347,7.706262975199909,8.023174685966628,8.17871895212435,8.084329109119958,8.263744290606699,8.046315818121904,8.018871408840715,8.09989005422612,8.039157390473237,8.006367567650246,8.052304662837273,8.043408839330596,8.031546467451951,7.967146854496965,8.006367567650246,7.9834656424883885,7.936523994282982,7.955074273262696,7.946648332948625,7.931676675048657,7.91539578944452,7.899395448098079,7.860413655027167,7.900779805087682,7.917572068867115,7.824046010856292,7.884846209883256,7.864868005376548,7.840306531728072,7.8632667240095735,7.824046010856292,7.83931348298708,7.841609214313797,7.818093137762592,7.832704073599406,7.832704073599406,7.830538476756503,7.763942086786587,7.815258852108392,7.8271028633844155,7.880312633748667,7.824046010856292,7.804681643674501,7.869337415534906,7.818146288729104,7.788954691045022,7.817028438197646,7.808541824320327,7.7950584739830395,7.802306024219886,7.81491352729302,7.81749418034962,7.7839421205912185,7.824046010856292,7.837157645995667,7.8551365979263235,7.8191560255621,7.870566026491185,7.865656860513012,7.863711267248724,7.846024917575067,7.885200434009623,7.853316393156406,7.883765245557915,7.8907373853549645,7.877155836170241,7.905897037286612,7.887650792359958,7.872836175025724,7.892176867492067,7.8684977734271255,7.8369494156922,7.786305682873445
Belgrano,8.389359819906353,8.565983355585669,7.824046010856292,8.21795029656338,8.023757586222699,8.301368380897388,8.309040874587762,8.197422804412955,8.12967714195493,8.044156116664347,8.205700470270738,8.187620177255296,8.281879104481773,8.239173029876193,8.102249339353529,8.350360811664743,8.164711125737542,8.172352705124508,8.219941667948305,8.123288905709149,8.070906088787819,8.13346806994448,8.039157390473237,8.047763548373707,8.073058942148919,8.070906088787819,8.024716706318443,8.01820202529725,8.006367567650246,8.006367567650246,7.966362233036548,7.973577744827256,7.964949139733804,7.985243936198954,7.935541515081634,7.944935839827502,7.967146854496965,7.957577403480815,7.925828705166234,7.929406526514119,7.916216470655949,7.953723834164824,7.898076756969239,7.898153983010014,7.91675540896056,7.909893377315111,7.878704423394156,7.885230674815457,7.846024917575067,7.934238832096087,7.916419330987307,7.966702311257816,7.926993980108734,7.958331664409055,7.9212097593099395,7.9511288785864345,7.912456968200345,7.922486083669544,7.944407477378216,7.919356190660617,7.907815893921751,7.925885287353667,7.950888415330018,8.03268487596762,7.992125210934703,8.01820202529725,8.020574145655178,8.013408685586343,8.000300716621457,8.028593448935663,8.02249694958013,8.04519839191692,8.089096537503451,8.092127290276334,8.063578526405983,8.031487987733774,8.08324443015928,8.06282921167001,8.100678247121488,8.049596302201067,8.094336340596204,8.022838733446516
Bella Vista,,,,,,9.613369425286466,,,,,,,,,6.44138141778698,,7.170119543449628,7.682967412596387,7.27451098118979,7.367287608360577,7.04279156278608,6.767993336606978,6.589161697503259,6.437751649736401,6.7382071081499175,6.081076705797669,6.838762407495186,6.54775254495073,6.419657906293702,6.4483151345916925,6.959048573369688,6.740701194318971,6.344066165659078,6.557098407368968,6.551422715902346,6.771953737823075,6.067625908073546,6.544849785292769,6.407292442251693,6.365430988156775,6.42946518010293,6.396929655216146,6.338490830945361,6.528265657277234,6.393013408394511,6.459061436323153,6.471037627369868,6.0048875674401225,,,,,6.373672793051879,6.529067198417552,6.782592136028131,6.357708942062865,6.561232706507423,6.058826096862849,6.227853325172212,6.246751588646961,6.176386885601994,6.134565390748655,6.202773640775189,6.663301941081176,6.545897687918956,6.44138141778698,6.482087463556454,6.396929655216146,6.135714155952528,6.26771792373614,6.299765906762499,6.3932998871655675,6.472437207724291,6.308407405369591,6.404387717308351,6.319968614080018,6.291104131412299,6.2828766512911995,6.344066165659078,6.467136933274277,6.4728056901948365,6.304220257111879
Billinghurst,,6.956545443151569,,,,,6.803395263657894,,,6.52683127979009,,,7.3855410486699276,7.250700030108967,6.907755278982137,7.418580902748128,7.043887453306717,6.838762407495186,6.913340467402948,7.1308988302963465,6.8064270268522495,6.830238836554309,6.843216757844566,6.729796285379514,6.8229361556823225,6.772835961082766,6.698034748000068,6.843216757844566,6.608238748883354,6.57751359211156,6.679391566283529,6.856461984594587,6.76916911569599,6.847130657165702,6.502290170873972,6.399875165445903,6.668643829390394,6.907755278982137,6.29156913955832,6.870193145232319,6.519989747973374,6.524763026726031,6.408937093318083,6.214608098422191,6.396929655216146,6.042757841495533,6.620073206530356,6.4251677613334275,,,,,,6.684611727667927,6.157449684582243,6.048622960947931,6.4905941311107815,6.4281821987202505,6.536691597591305,6.169487663141722,6.491594881757225,6.41305903714603,6.206744361961977,6.329203773071684,6.38856140554563,6.450996876486422,6.551080335043404,6.391942113705108,6.309918278226516,6.250114786879101,6.476972362889683,6.470617371007306,6.522092798170152,6.4905941311107815,6.437751649736401,6.37321312859883,6.576722765656743,6.604805734399568,6.345944100483279,6.357708942062865,6.413043177290987,6.3173678323799605
Boca,,,,,7.8551365979263235,,7.520859751868546,7.798352897932337,7.393263094763838,6.959048573369688,7.256061973250353,6.230112284958157,7.788954691045022,6.459206584737661,7.388727939598446,7.272869091566734,7.176019265576817,7.4673710669175595,7.462752121061265,7.313220387090301,7.214129484446071,7.2681342741341055,7.303650936074151,7.236259345954173,7.237128155903443,7.338538195074592,7.43227974710629,7.222995295497576,7.195437351433918,7.126236817190535,7.246457170930619,7.244290818168595,7.153888348521045,7.242797922793756,7.1308988302963465,7.169735359272611,7.311631824405164,7.108425974444288,7.206610652032043,7.111354234223376,7.1441440570463675,7.001942494041838,7.066951657665994,6.966024187106113,7.088503271328661,7.0412866716066596,7.020379443436083,7.182858569227058,6.788612623809714,6.907755278982137,7.003065458786462,6.677577701010548,6.968715978771824,7.010034128102555,6.980075940561763,7.0172249873900965,6.866933284461882,6.94751851215415,6.930944723901048,6.843216757844566,7.0412866716066596,6.886948115932457,6.928164150613344,7.0412866716066596,7.075820486335687,6.919083279287345,7.05857816871672,7.175599009214253,6.907755278982137,6.997367437671824,7.0925248174147315,6.959048573369688,6.9735066565449175,7.1308988302963465,7.047054472596825,7.065979284197031,7.034049004306429,7.182192124683898,7.090076835776092,7.224908619250643,7.148917335799025,7.061905958809396
Boca Raton,,,,,,,,,,,7.338538195074592,,,7.539658834301363,,,6.198571099512375,6.789972243325754,7.550471605915191,,6.929763721690524,6.907755278982137,6.89722857438322,6.993890889452364,6.695632664846808,6.952207041552971,6.867530477671628,7.035588650492022,6.833647306828415,6.209274752446829,6.984716320118266,4.24808291211208,4.203816080586449,6.620073206530356,6.811420279147095,,5.515379174765648,6.853267093698068,,4.121794819776467,6.502290170873972,6.851665812331094,5.635054231814993,6.805756111027016,6.197123356732288,6.538395175516089,4.110473944151984,6.809315206168884,,,4.245167451956684,,,5.616771097666572,4.3287046302799945,,6.839543352478257,4.373368571930767,5.593781579441872,5.41610040220442,4.35225210597265,6.396929655216146,6.851170929929318,6.711044984736083,6.511859621890124,6.802394763324311,4.55638002181866,6.812445099177812,6.669344255537139,6.729829333661221,6.552414558056541,6.759335273863864,6.783265993062766,6.649926169680037,6.725433722188183,6.5115998141420075,6.665489414077815,6.502290170873972,5.886104031450156,6.6330939486760325,6.684611727667927,5.783825182329737
Boedo,,,,,7.648155344392628,7.946263643580541,6.882437470997847,7.922994379799285,7.6348040112177635,7.733952967329254,7.81828140815144,7.585788821732034,7.869166446136762,7.680945167215619,7.304170551570383,7.491340257030556,7.564534815371208,7.898153983010014,7.731672690725277,7.778215888315337,7.724458830255685,7.73327933981978,7.685667726169792,7.586566315377338,7.65315314988596,7.595331414492627,7.696212639346407,7.613974541109435,7.60132360084121,7.600902459542082,7.6348040112177635,7.532583215564605,7.600902459542082,7.548942720611372,7.561681746388801,7.654146974060895,7.5935223522444595,7.523818910902216,7.546696293277487,7.529642655942355,7.513891082552453,7.537427462688566,7.506591780070841,7.521998280703074,7.529230542186242,7.449352561414881,7.445609575136047,7.468142969696141,7.406746445101125,7.576209846951711,7.292166977892469,7.571882870873125,7.356802347418077,7.434775588668108,7.438383530044307,7.486820898302513,7.42314191407569,7.411858356987301,7.437358998108825,7.426099735162155,7.389409525447848,7.399162816891026,7.418580902748128,7.4282897168750885,7.442606299048904,7.48372020491909,7.4815557019095165,7.462752121061265,7.445147930132849,7.494673133934986,7.438383530044307,7.510781070788601,7.524681563868626,7.52294091807237,7.553011171837667,7.534136763229821,7.4852301082186,7.509552680953854,7.520859751868546,7.534500004966448,7.498623610421665,7.5075468899810796
Buceo,8.06204271415497,8.517193191416238,,,,7.8502009683331435,,,,6.8359155890021555,7.783224016336037,7.767102520526422,,8.187854694390786,7.184008655610295,7.765777102732316,7.54640731768788,,8.023658337288914,7.965090096009842,8.129746588810752,8.132226604856413,,,,7.651362073181056,7.329349769020185,7.827209423040288,8.036220530799929,7.879176784726473,7.600902459542082,7.827209423040288,8.037115765631244,7.699637300227772,7.619251598210279,,7.824046010856292,,7.642402190448835,7.867965244791128,7.67995800006376,8.007846858670119,8.279681932923006,8.119512908728861,7.539425047512694,7.780472977759045,7.788382032258893,7.657905925371141,,,,,,7.481548425614422,7.805901010153692,,7.8119734296220225,7.765777102732316,7.948098659526271,7.702685153852024,,7.846518866708351,7.895504974838437,7.900470039173294,8.086410275323782,7.8960195104813815,7.867970810859301,8.185059356393623,7.833524754810836,8.133367258411555,7.8060275053536134,7.802621557562327,8.025590603079468,7.946794382022151,7.6644158652644085,7.771745061456535,7.98439327842948,7.722046842901171,7.875527966691435,7.834896026880358,7.839027564471909,7.927586689797132
Caballito,8.244296174268657,8.35812849678655,7.991100095519458,8.309553826637993,8.111719749940017,7.8122115532092895,8.07570226105131,7.875339305243843,7.925986049199286,7.933608213367818,8.11969625295725,8.01427274715736,7.937374696163295,7.911222704428681,7.967146854496965,7.943657439342791,7.986564940354067,7.909203819196599,7.9690605152374365,7.95262028430113,7.877586777784322,7.877543806876884,7.849661071953795,7.82974403197093,7.8779864010020395,7.824046010856292,7.841037969231555,7.809388817021905,7.786305682873445,7.800515513446098,7.781486396437496,7.763421389039857,7.755053139369341,7.755053139369341,7.748822589618705,7.753279425784106,7.734087638395379,7.717073891304124,7.710464662053608,7.7081479898956795,7.716213306053077,7.696895699561929,7.692193879751489,7.701707158664048,7.7148467188913,7.687913836531712,7.636110045036527,7.627047739646405,7.783224016336037,7.656991926193126,7.779594248285458,7.661527081358517,7.669895331029034,7.666330264864538,7.699029523814449,7.720861774621062,7.685495592354135,7.645213949984068,7.683594175387196,7.693992882608094,7.662777863260169,7.691874237747809,7.65436103806685,7.699993362186313,7.737034633866663,7.725200176219659,7.7164153466639265,7.710601376798507,7.741675013423165,7.724754988416867,7.755837760829759,7.7148467188913,7.803443063389343,7.824046010856292,7.780898679700038,7.773383896859734,7.765205510833359,7.74806010387837,7.776127152538248,7.750434193513046,7.750358295065133,7.712820375746068
Campos De Alvarez,,,,,,,,,,7.322437042195226,,7.4072813474941945,,,7.1681946150400435,,7.553838037162835,7.493221754106004,7.3495880312611765,7.3568035430518846,7.293417759794122,7.4041921652960285,7.003287705703701,7.299797366758161,7.359740402725194,7.300728465723693,6.253828811575473,,7.304170551570383,7.269869946216687,7.3495880312611765,7.3495880312611765,7.393263094763838,7.342040825625793,,,7.267758013013544,7.3495880312611765,7.284599603210447,7.304170551570383,7.322699131044845,7.390553061029168,7.013115794639964,7.082108666126914,7.226835772891481,7.254396693931292,7.182192124683898,7.192952740077262,,,,,,,7.1308988302963465,,7.013115794639964,6.9452931983012025,7.173458444715143,6.571283042360925,6.758223545011173,6.258958913257786,7.032918421936143,7.348351478611959,7.335948638167857,7.4002317640799316,7.231155434035998,7.2512769777931005,7.385650224935116,7.3645136814778525,7.3815396310677786,7.264430222920869,,7.346010209913293,7.2850495101236055,7.383178975697212,7.367287608360577,7.340619361278416,7.313220387090301,7.141594119413095,7.165591358936398,6.241992463193075
Castelar Norte,,7.3777589082278725,7.441053758600186,7.941829046512676,,,,7.016954570947129,7.8632667240095735,7.678864001011794,7.469566457480996,7.3495880312611765,7.4837771023046695,7.418580902748128,7.505592279737757,6.929574326376777,7.6255950721324535,7.052937288826635,7.589729158943957,7.556450696971249,7.53953351316579,7.269869946216687,7.24422751560335,7.261927092702751,7.313220387090301,7.277502304488222,7.3902503961219015,7.269049168777164,7.507964463882813,7.3645136814778525,7.367287608360577,7.372060887113235,7.325054844737305,7.354042381610556,7.313220387090301,7.313220387090301,7.313220387090301,7.343073350239982,7.313220387090301,7.339578778176504,7.4041921652960285,7.264430222920869,7.1853870155804165,7.111096203000167,7.281379781234643,7.116212791140182,7.106206217705975,7.2883834639433625,7.00128133699296,6.952207041552971,7.418580902748128,7.016954570947129,6.959922979103428,7.11254969162815,7.1308988302963465,7.338538195074592,7.102885794068673,7.313878715032675,7.148917335799025,7.0412866716066596,7.054985515964821,7.21269069914181,7.313220387090301,7.195437351433918,7.256061973250353,7.195437351433918,7.195437351433918,7.213136928533319,7.121329379280196,7.1308988302963465,7.203840910592108,7.195437351433918,7.200578750934337,7.173458444715143,7.172284046459201,7.195437351433918,7.217910207285977,7.256061973250353,7.070274208479912,7.052231504791653,7.108425974444288,6.969630682700225
Castelar Sur,,6.597600350678298,7.302409470986086,,7.641724454062338,6.738856742520323,7.317776203626162,7.600902459542082,,7.446751779714824,7.506308871252115,6.865495469692254,7.094037236992189,6.675762112390944,7.264430222920869,7.783224016336037,7.418580902748128,7.350924483777539,7.282448728423548,7.28172172003093,7.170119543449628,7.435104829771228,7.106206217705975,7.383489582936858,7.285936428141833,6.963844745633181,7.078903535177966,7.154615356913663,7.359740402725194,7.213786490102114,7.479662901550108,7.169684855331504,7.205006802450069,7.126279884440052,7.221412837837178,7.1308988302963465,7.173458444715143,7.299035752098345,6.984716320118266,7.313220387090301,7.256061973250353,7.1891677384203225,7.05085612262281,7.199154840677677,6.716439450485817,6.718744734037386,6.898467086195669,6.921644391142804,,6.678342114654332,7.367287608360577,6.61426178661636,6.544849785292769,6.956249628920747,6.907755278982137,6.681948610248444,7.003065458786462,7.1308988302963465,6.753604599154879,6.907755278982137,6.887552571664617,6.907755278982137,7.121329379280196,6.758223545011173,7.030955485721376,7.0464469391077404,7.1308988302963465,7.045623279698827,6.987797986655673,7.061905958809396,6.972293800119708,7.023827450234891,6.972293800119708,6.985222929625975,7.070274208479912,6.96659577900507,7.101911293423094,7.074809363645303,6.952491172823528,6.852185427827326,6.92082736054949,6.786231041398038
Centro,7.457801615901409,7.588029256605876,7.670383016968961,7.55438244390719,7.650232769564024,7.4673710669175595,7.57191492266883,7.570443252057374,7.572731582575386,7.55438244390719,7.444898211065501,7.716831926549143,7.647115302697214,7.610471910558233,7.661527081358517,7.568969412439073,7.543850991854848,7.513891082552453,7.628553990872592,7.559066221680025,7.484970207425269,7.575584651557793,7.5480088574929525,7.566216901554192,7.531160133914321,7.516345071514019,7.501962511687179,7.473747284056836,7.4815557019095165,7.494218316953748,7.4446662732238025,7.43227974710629,7.47122463623355,7.45298232946546,7.434581244094569,7.41852375825827,7.408530566894626,7.423568444259167,7.401773784431747,7.447994787954421,7.43227974710629,7.423086864668834,7.342464261762584,7.412850228039143,7.437313358383761,7.387328359244023,7.3645136814778525,7.380661667885834,7.3906415340588865,7.325054844737305,7.408530566894626,7.3611747802123375,7.395050405337933,7.355780001509097,7.4011891600362585,7.455704824575513,7.3777589082278725,7.385481984541032,7.3777589082278725,7.394660719030476,7.381848893479398,7.396601996029353,7.418580902748128,7.459402897268383,7.496542444217839,7.473486488096143,7.4832564677819775,7.481101259729462,7.450152513644307,7.534555217067405,7.495541943884256,7.444556389151389,7.543082888653256,7.548534474024766,7.558342845123287,7.552893240355722,7.549609165154532,7.533247977726254,7.55211229537265,7.541813543172076,7.55438244390719,7.470405970612714
Centro ,,,,,,,,,,,7.696212639346407,,,,7.550517205688072,7.859062092727542,,,7.675626005738018,7.979934310582091,7.727196184866374,7.793274352189538,7.629073336508779,7.8991220372966495,7.471511143086623,7.574986524607854,7.782373314455724,7.622179857989368,7.940616190087466,7.731355347939518,7.930860015142102,7.674514276885328,7.6632063428782375,7.648911678728443,7.600902459542082,7.531590659651854,7.706262975199909,7.71402620581773,7.4301057090345495,7.701493483944855,7.530498818952113,7.669895331029034,7.513891082552453,7.778919895086315,7.523941418405954,7.384316308774031,7.665887309631495,7.507355041768776,,,,,,7.626654394562596,7.535142589769839,,7.588548712715345,7.692934544988576,7.534677596165192,7.498306655275522,7.532991253925872,7.433848374878917,7.646711995573376,7.448897912623235,7.429391818852343,7.486043693538928,7.500258933762395,7.522312184948861,7.535337771049199,7.693877050195162,7.549148986037831,7.7406644019172415,7.7638489292104795,7.873425508114188,7.841997128643725,7.719744355762364,7.598886688420201,7.740712022098683,7.702156193247255,7.774565953592922,7.687860480026361,7.647024528683614
Centro (Campana),7.767210069639972,6.459730556455177,5.498988062010188,6.796529643871913,5.827254740257073,7.154615356913663,6.017091330840134,7.271137174661602,7.3777589082278725,7.380114621920332,7.170744738843546,7.275480059107454,5.452468046375295,7.516561311108331,7.313220387090301,4.787491742782046,-4.0943445622221,6.774881997602163,7.561681746388801,6.970813414949274,6.907755278982137,6.745236349484363,6.914444267132934,7.313220387090301,7.065759528125385,7.470346409222719,6.907755278982137,6.968379900798572,7.110696122978827,7.148917335799025,7.208860371766058,7.105581022312057,7.02611987906317,6.972293800119708,6.994766655971767,7.162397497355718,7.327857433056481,7.240461032807873,7.170119543449628,7.148917335799025,7.1308988302963465,7.119064372649344,6.502290170873972,6.964913692822085,6.961822500252413,7.067516618135857,7.048660732059375,7.062991700375898,7.069333474638192,,,,,6.995431722721067,6.725433722188183,6.845016938348714,6.943473361584216,5.080593882703166,6.564503355375545,6.58171233865791,6.907755278982137,6.9818632511358585,7.069333474638192,6.882437470997847,6.729635409041882,6.907755278982137,6.990273239235601,7.013115794639964,6.880356304794023,6.9776362501697164,6.851184927493743,6.877902315832456,6.9899068046277755,7.2850495101236055,7.037099523348948,6.939007822486242,6.835434617402511,7.025538314638521,6.858965114812705,7.042103331513215,6.945495606964984,6.879970353404731
Centro (Moreno),,,,,,,,,,,,,,4.8283137373023015,,,,,,,6.907755278982137,7.249316585110821,7.2276066343673095,7.343073350239982,6.907755278982137,6.753604599154879,6.920414182974282,6.853865830721084,6.907755278982137,7.090076835776092,6.735003173204333,6.733038321573401,6.959048573369688,7.327609124542401,7.296826419896274,6.956545443151569,6.994766655971767,6.952947309716272,7.1308988302963465,6.649926169680037,7.003065458786462,6.921178299314278,7.092326555510107,7.090076835776092,7.003065458786462,7.015000809335735,6.998276942054665,6.048441981850522,6.597600350678298,,6.620073206530356,4.382037101240101,6.820743901992508,4.867537287894454,6.9519999807798945,,6.907755278982137,7.303767988666125,6.450330431943262,4.442651256490317,7.074809363645303,4.666583161952274,6.815126070748505,7.110279543093611,7.063240181822532,7.4673710669175595,6.46348486952151,6.817807042319197,6.838762407495186,4.499745026999818,6.528723427942128,6.840861044152107,6.812445099177812,6.843216757844566,6.751046701164579,6.645391014514646,7.119929798925773,7.043887453306717,7.152877737015122,6.77641927692105,7.017570144989343,7.114091711979966
